id,reference,hypothesis,audio_duration_s,inference_time_s,rtf
1522,Lytt og gled dere over en mester., Lytt og gledere over en mester,4.5,0.15391654864652082,0.034203677477004625
1523,helgene helgene helgene," Helgene, helgene...",4.75,0.15391654864652082,0.03240348392558333
1524,fem   åtte   to   tre   sytti   to hundre og femtiåtte, 582370258,7.5,0.15391654864652082,0.020522206486202777
1525,Tankevekkende nok later det til at vold har vært gjenstand for folkeforlystelse til alle tider., Tankevekkende nok latere til at vold har vært gjenstand for folkefølistelse til alle tider.,7.75,0.15391654864652082,0.019860199825357524
1526,Begge tror det kan ta lang tid før de er tilbake på jobb., Begge tror det kan ta lang tid før de er tilbake på jobb.,5.25,0.15391654864652082,0.029317437837432538
1527,åtte   fire   en   fem   syttito   tre hundre og trettifire, 841572 334,5.5,0.15391654864652082,0.02798482702664015
1528,Start Access, Start Access.,2.0,0.15391654864652082,0.07695827432326041
1529,femtifire tusen fire hundre og seks, 54406,4.5,0.15391654864652082,0.034203677477004625
1530,H A M M E R E N, H A M M E L E N,5.75,0.15391654864652082,0.02676809541678623
1531,"Han er spent, og regner med at programformen trenger litt tid for å sitte.", Han er spent og renner med at programformen trenger litt tid for å sette.,4.5,0.15391654864652082,0.034203677477004625
1532,Benny Røren, Banner røren.,2.5,0.15391654864652082,0.06156661945860833
1533,minsk, Minsk,5.0,0.15391654864652082,0.030783309729304164
1534,På grunn av de enorme snemengdene var beste landingsplass i fjæra., På grunn av de enorme snemengdene var beste landingsplass i fjæra.,7.25,0.15391654864652082,0.021229868778830457
1535,se opp, Se opp.,2.25,0.15391654864652082,0.06840735495400925
1536,Iblant har bygdene vært så små og vekkelsene så sterke at de altså kunne snu lokalsamfunn på hodet., Iblant har bygene vært så små og vekkelsen så sterk at de altså kunne snu lokalsamfunnet på hodet.,7.0,0.17603892576880753,0.025148417966972505
1537,men men men," Men, men, men.",4.0,0.17603892576880753,0.04400973144220188
1538,Det hele ble bare så flott., Det hele ble bare så flott.,3.25,0.17603892576880753,0.05416582331347924
1539,"Foreløpig måles bare immunresponsen, som viser at immunsystemet reagerer på vaksinen.", Foreløpig målet spar immunresponsen som viser at immunsystemet reagerer på vaksinen.,7.5,0.17603892576880753,0.023471856769174338
1540,Han ble født i slutten av det forrige århundre og var aktiv fra mellomkrigstiden., Han ble født i slutten av det forrige århundre og var aktiv fra mellomkrigstiden.,7.0,0.17603892576880753,0.025148417966972505
1541,H E L H J E R T E T, H-E-L-H-J-E R-T-E T,6.75,0.17603892576880753,0.026079840854638152
1542,Hans evne til å inspirere ble også bemerket.\Punktum, Hans øvne til å inspirere blir også bemerket.,4.5,0.17603892576880753,0.03911976128195723
1543,Bare unntaksvis må den fremdeles forsvares på prinsipielt grunnlag., Bare unntakvis må den fremdeles forsvares på prinsipjelt grunnlag.,6.25,0.17603892576880753,0.028166228123009205
1544,Gjør om til store bokstaver, Gjør om til store bokstaver.,4.75,0.17603892576880753,0.037060826477643694
1545,Etter en del nøling gikk billedkunstneren med på å delta i forestillingen selv., Etter en del nøling gikk bildekunstneren med på å delta i forestillingen selv.,6.25,0.17603892576880753,0.028166228123009205
1546,I beste forstand var han entertainer og behersket situasjonen og publikum med en scenekunstners finesser., I beste forstand var han entertainer og behersket situasjonen av publikum med en scenekunstners finesser.,6.5,0.17603892576880753,0.02708291165673962
1547,omtale omtale omtale," Umtale, umtale!",3.5,0.17603892576880753,0.05029683593394501
1548,Han tror leksehjelpen bidrar til at han får veldig gode karakterer., Han tror leksihjelpene bidrar til at han får veldig gode karakterer.,7.0,0.17603892576880753,0.025148417966972505
1549,"De som kan dokumentere arbeidsuførhet i minst seks år på grunn av sykdom, kan også søke om ettergivelse."," De som kan dokumentere arbeidsuførighet i minst seks år på grunn av sykdom, kan også søke om ettergivelse.",8.7509375,0.17603892576880753,0.020116579025825237
1550,"Når uforutsette utgifter påføres enkelte av bondenæringens utøvere, går det erfaringsmessig ikke lenge før næringens dyktige representanter skriker om offentlig støtte."," Når uforutsettet utgifter påføres enkelt av bondenæringens utøvere, går det erfaringsmessig ikke lenge før næringen dyktige representanter skriker om offentlig støtte.",12.75,0.17603892576880753,0.013806974570102552
1551,Ryfoss, Riffes,2.75,0.17603892576880753,0.06401415482502092
1552,Leif vil bli dypt savnet av oss alle., Leif vil bli dypt savnet av oss alle.,5.0,0.1374858035123907,0.02749716070247814
1553,I N N L E G G E L S E R, I N N L E G G E L S E R,5.5,0.1374858035123907,0.024997418820434672
1554,Punktmarker dette, Punktmarkér dette.,3.0,0.1374858035123907,0.0458286011707969
1555,fem   tre   en   en   syttifire   ni hundre og tretti, 5 3 1 1 74 930,5.5,0.1374858035123907,0.024997418820434672
1556,tjuefire tusen sju hundre og ni, 24 709,4.75,0.1374858035123907,0.028944379686819094
1557,Marker det tiende ordet i første avsnitt, Markere tiden og ordet i første avsnitt.,4.0,0.1374858035123907,0.034371450878097676
1558,Generelt er det altså tungt arbeide., Generelt er det tungt arbeid.,5.75,0.1374858035123907,0.023910574523894036
1559,Bytt til forhåndsvisning, Bytte for hans visning.,3.5,0.1374858035123907,0.03928165814639734
1560,Jeg synes barnetoget er en utmerket måte å feire en nasjonaldag på.\Punktum, Jeg synes Brandetoget er en utmerket måte å feire en nasjonallag på.,5.5,0.1374858035123907,0.024997418820434672
1561,Det er heller ikke sikkert forleggere ville skade sin egen sak ved å bruke et mer nyansert språk om samtidslitteraturen., Det er heller ikke sikkert forleggare vil skade sin egen sak ved å bruke et mer nyansert språk om samtidslitteraturen.,9.75,0.1374858035123907,0.014101108052552892
1562,E V E L Y N, E-V-E-L-Y-N,2.5,0.1374858035123907,0.05499432140495628
1563,virkeligheten virkeligheten virkeligheten," Virkeligheten, virkelighet, virkeli- heten.",5.0,0.1374858035123907,0.02749716070247814
1564,"Man har ingen kontakt med publikum, og har ingen idé om hva slags situasjon de er i når de hører platen.", Man har ingen kontakt med publikum og har ingen idé om hva slags situasjon de er i når de hører platen.,8.5,0.1374858035123907,0.016174800413222435
1565,E N G E S L A N D, ENGESLAND,5.5,0.1374858035123907,0.024997418820434672
1566,Et av kunstakademiets bidrag til utstillingen er en kasse som alle gjestene får utdelt., Et av kunstakademiet bidrag til utstillingen er en kasse som alle gjestene får utdelt.,9.0,0.1374858035123907,0.015276200390265634
1567,"Tveita mistet ungdomsskolen, biblioteket og samfunnshuset for noen år siden."," Tveita mistet ungdomsskolen, biblioteket og samfunnshuset for noen år siden.",5.75,0.1374858035123907,0.023910574523894036
1568,"Så begynner slitet med å få raringen på rett kjøl, og det er dét som er hovedingrediensen i filmen."," Så begynner slite med å få raringen på rett kjøl, og det er det som er hovedingrediensen i filmen.",11.25,0.13231917034136131,0.011761704030343227
1569,Onøy, Unn ei.,3.5,0.13231917034136131,0.03780547724038895
1570,Mindland, Min land.,3.0,0.13231917034136131,0.04410639011378711
1571,Årsaken til denne reduksjon er ennå ikke kjent., Årsaken til denne reduksjonen er enda ikke kjent.,6.25,0.13231917034136131,0.02117106725461781
1572,Seminaret skal fremme norsk reiseliv og fiskeeksport., Seminaret skal frem med norsk reiseliv og fiskeeksport.,9.0,0.13231917034136131,0.014702130037929036
1573,U G A N D A, U-G-A-N-D-R,5.75,0.13231917034136131,0.023012029624584575
1574,forhandlinger forhandlinger forhandlinger," Forhandlinger, forhandlingar, for handlingar.",4.2509375,0.13231917034136131,0.031127056170870852
1575,Sammenstøtene er de verste under den tre uker lange streiken., Sammenstøtene er de verste under den tre uke lange streken.,5.25,0.13231917034136131,0.025203651493592633
1576,Her må man ta ett skritt av gangen., Her må man ta ett skritt ad gangen.,3.0,0.13231917034136131,0.04410639011378711
1577,"Vi tenker igjennom alle muligheter,\Komma sier han.\Punktum"," Vi tenker gjennom alle muligheter, koma Siran punktum.",5.5,0.13231917034136131,0.024058030971156604
1578,Gjør om de to neste ordene til store bokstaver, Gjør om de to neste ordene til store bokstaver.,4.0,0.13231917034136131,0.03307979258534033
1579,"Skal noen bytte plass, må bare én reise seg om gangen.", Skal noen bytte plass må bare én reise seg om gangen.,5.5,0.13231917034136131,0.024058030971156604
1580,Åpne et dokument, Open a document.,4.75,0.13231917034136131,0.027856667440286594
1581,knapp fem, Knapp fem.,2.0,0.13231917034136131,0.06615958517068066
1582,slektsblodet slektsblodet slektsblodet," Slektblå, slektblår, slektsblår.",4.75,0.13231917034136131,0.027856667440286594
1583,sju hundre og trettiåtte, 738,3.0,0.13231917034136131,0.04410639011378711
1584,nittisju tusen tre hundre og åttiseks, 97386,3.75,0.15084720618324354,0.040225921648864946
1585,Det synes vanskelig å påvise forskjeller i adferd mellom dem som eier og dem som leier bolig., Det synes vanskelig å påvise forskjellere adfærd mellom dem som ejer og dem som leier og bole.,6.25,0.15084720618324354,0.024135552989318968
1586,tolv tusen fire hundre og førtisju, 12.447,3.75,0.15084720618324354,0.040225921648864946
1587,briefing, briefing,2.0,0.15084720618324354,0.07542360309162177
1588,"Vi har bare en tilmålt tid, det tenker jeg alltid på."," Vi håper en tilmold tid, det tenker jeg alltid på.",7.25,0.15084720618324354,0.020806511197688764
1589,I sommervarmen er det godt å sitt ute i skyggen med en pils., I sommerformen hadde det gått å sitte ute i skyggen med en pils.,6.25,0.15084720618324354,0.024135552989318968
1590,Han forteller at det er noe helt spesielt med denne gruppen., Han forteller at det er noe helt spesielt med denne gruppen.,5.25,0.15084720618324354,0.028732801177760676
1591,Mange reagerer på at det røykes der de skal raste., Mange reagerer på at det ikke stærdig skal løste.,5.5,0.15084720618324354,0.027426764760589736
1592,fire   tre   seks   fem   trettiåtte   to hundre og femtitre, 436538253,5.5,0.15084720618324354,0.027426764760589736
1593,sykehus sykehus sykehus," Sikkerhus, sikker hus, sikkert hus.",4.0,0.15084720618324354,0.037711801545810886
1594,fire   fem   fem   tre   åttien   ni hundre og trettito, 455 381 932,6.25,0.15084720618324354,0.024135552989318968
1595,Farg denne linjen grønn, Farg denne linjen grønn.,3.0,0.15084720618324354,0.05028240206108118
1596,O F F E N T L I G H E T E N S, UFFEN-TIGHETEN-S,8.0,0.15084720618324354,0.018855900772905443
1597,Det skal også utvikles regionale utviklingsprogrammer der formålet er å få de forskjellige kommuner og bedrifter i regionene til å samarbeide bedre.," Det skal også utvikles regionale utviklingsprogrammer, der formålet er å få de forskjellige kommuner og bedrifter i regionene til å samarbeide bedre.",12.75,0.15084720618324354,0.011831153426136748
1598,Som barn lå jeg i ukevis av gangen på sykehus på grunn av øynene mine., Som barn lå jeg ukevis av gangen på sykehus på grunn av øynene mine.,5.75,0.15084720618324354,0.026234296727520617
1599,Jeg bruker aldri former fra plansjer eller mikroskopet direkte., Jeg bruker aldri formet fra plansjell eller mikroskopet direkte.,5.75,0.15084720618324354,0.026234296727520617
1600,T A R I F F A V T A L E N, T-A-R-I-F-F A-V-T-A L-E-N,7.25,0.1485491253552027,0.020489534531752097
1601,Helsevesenet har de siste årene fått mye kritikk.\Punktum, Hessevesten har de siste årene fått mye kritikk.,5.0,0.1485491253552027,0.02970982507104054
1602,Mange reagerer på at det røykes der de skal raste., Mange reagerer på at det ikke sterdig skal raste.,5.0,0.1485491253552027,0.02970982507104054
1603,"Jeg tror bydelen har gode muligheter til å komme frem til en løsning for budsjettet, men dette er bydelsutvalgets ansvar."," Jeg tror bydelen har gode muligheter til å komme fram til en løsning for budsjettet, men dette er bydelesutvalgets ansvar.",9.75,0.1485491253552027,0.015235807728738738
1604,Det er ikke for sent å snu., Det er ikke for sent å snu.,4.5,0.1485491253552027,0.0330109167456006
1605,sekstiseks tusen seks hundre og førtitre, 66 643,4.5,0.1485491253552027,0.0330109167456006
1606,Det som her kan gjøre tilværelsen noe vanskelig for mange flerbarnsfamilier er at området gjennomgående har små leiligheter., Det som her kan gjøre tilværelsen noe vanskelig for mange flere bannfamilier er at området gjennom gårdene har små leiligheter.,9.0,0.1485491253552027,0.0165054583728003
1607,Økt avstand mellom stolradene vil likevel sørge for at sikten blir betydelig bedre enn nå.\Punktum, Økt avstand mellom stolradene vil likevel sørge for at siktene blir betydelig bedre enn nå.,10.0,0.1485491253552027,0.01485491253552027
1608,A N S K A F F E T, A-N-S-K-A-F-F E-T,5.25,0.1485491253552027,0.028295071496229087
1609,Herlaug, Herlig!,2.5,0.1485491253552027,0.05941965014208108
1610,"Som det fremgår overfor, ble dette kravet ikke innfridd.", Som det framgår ovenfor ble dette krav ikke innfridt.,4.5,0.1485491253552027,0.0330109167456006
1611,U T I L G J E N G E L I G," U, T, I, L, G, J, E, N, G E, L I",10.0,0.1485491253552027,0.01485491253552027
1612,Lukk dokumentet, Lukk dokumentet.,4.0,0.1485491253552027,0.037137281338800676
1613,De olympiske leker skal gi sørstatene anledning til å presentere seg i ny og blank skikkelse., De olympiske leker skal gi sørstatene anledning til å presentere seg i ny og blank skikkelse.,8.25,0.1485491253552027,0.01800595458850942
1614,"Vi har bare en tilmålt tid, det tenker jeg alltid på."," Vi har bare en til måltid, det tenker jeg alltid på.",5.25,0.1485491253552027,0.028295071496229087
1615,Ned tretti tegn, 930 tegn,2.75,0.1485491253552027,0.05401786376552826
1616,"Jeg har akseptert at jeg har angst, men det betyr ikke at det ikke gjør vondt."," Jeg har akseptert at jeg har angst, men det betyr ikke at det ikke gjør vondt.",5.5,0.12129702855600044,0.02205400519200008
1617,Åpne et dokument, Åpne dokument.,4.5,0.12129702855600044,0.026954895234666765
1618,Det har vært et satsingsområde for landenes kulturministre., Det har vært et satsingsområde for landenes kulturministre.,5.25,0.12129702855600044,0.023104195915428654
1619,Ett tegn til høyre, Ett tegn til høyre.,3.5,0.12129702855600044,0.034656293873142986
1620,trettitre tusen ni hundre og førtien, 33.941,5.0,0.12129702855600044,0.02425940571120009
1621,Blokaden skjer i protest mot statens regulering av makrellfisket.\Punktum, Lokalene skjer i protest mot statens regulering av makrellfiske.,6.5,0.12129702855600044,0.01866108131630776
1622,Fra toppen går det bare en vei.\Punktum, Fra toppen går det bare en hver punktum.,5.0,0.12129702855600044,0.02425940571120009
1623,sju   fem   to   sju   trettito   åtte hundre og åttini, 7 5 2 7 32 889,8.5,0.12129702855600044,0.014270238653647111
1624,Helsevesenet har de siste årene fått mye kritikk.\Punktum, Helsevesenene har de siste årene fått mye kritikk.,5.0,0.12129702855600044,0.02425940571120009
