id,reference,hypothesis,audio_duration_s,inference_time_s,rtf
567,Åpne PowerPoint, open a powerpoint,3.0,0.1251459131599404,0.0417153043866468
568,men men men, män män män,2.75,0.1251459131599404,0.04550760478543287
569,Øyestranda, Öjestranda,2.5,0.1251459131599404,0.050058365263976154
570,"Det norske helikoptermiljøet er lite, og mange har felles bakgrunn.", Den norska helikoptermiljön är lite och många falles bakgrund.,6.0,0.1251459131599404,0.0208576521933234
571,gå gå gå, gå gå gå,4.2509375,0.1251459131599404,0.029439603183989506
572,"Vi greier oss nå, vi som har byen som arbeidsplass og rekreasjonsområde."," Vi klarar oss nu, vi som har byn som arbetsplats och rekreationsområde.",7.0,0.1251459131599404,0.0178779875942772
573,øk vindusstørrelse, ökvind utstörelse,3.5,0.1251459131599404,0.0357559751885544
574,Brannvesenet la i formiddag ut lenser for å begrense skadene.\Punktum, Brandväsendet lade i förmiddags ut linser för att begränsa skadorna på ön.,7.25,0.1251459131599404,0.017261505263440054
575,Hole, Hole,3.25,0.1251459131599404,0.038506434818443194
576,Hokksund, Hogsund,3.25,0.13881747738923877,0.04271306996591962
577,May Friestad, majfredag,4.2509375,0.13881747738923877,0.03265573238591223
578,Utlendingsdirektoratet venter ikke at bosniske flyktninger skal vende tilbake umiddelbart.\Punktum, Utlänningsdirektoratet väntar ikke att bosniske flyktinger ska vända tillbaka omedelbart.,8.7509375,0.13881747738923877,0.01586315493502711
579,V I T T E R L I G, V I T T E R L I G,5.75,0.13881747738923877,0.024142169980737177
580,Mytene om tusser og troll levde i beste velgående til langt inn i forrige århundre., Myterna om tusen och troll levde i bästa välgående till långt in i förra århundradet.,5.75,0.13881747738923877,0.024142169980737177
581,åtte   fem   åtte   tre   femtitre   seks hundre og sekstien, åtta fem åtta tre femtiotre sexhundrasexton,6.75,0.13881747738923877,0.020565552205813152
582,Helseth, Helset,4.2509375,0.13881747738923877,0.03265573238591223
583,Som barn lå jeg i ukevis av gangen på sykehus på grunn av øynene mine., Som barn låg jag i utevisa gången på psykhus på grund av ögonen mina.,4.75,0.13881747738923877,0.029224732081945006
584,"Han ser for seg delprosjekter av høy kvalitet, der innspill med klare forskningsmål og tverrfaglig karakter blir prioritert."," Han ser för sig delprojektet av hög kvalitet, där inspel med klara forskningsmål och tvärfaglig karaktär blir prioriterat.",8.7509375,0.13881747738923877,0.01586315493502711
585,De første lykkelige samlivsår var likevel ikke uten skygger., De första lyckliga samlevnadsåren var likväl inte utan skyggar.,6.5,0.13881747738923877,0.02135653498295981
586,seks   to   fem   seks   tolv   fem hundre og syttien, sex två fem sex tolv femhundradag sjuttioett,5.75,0.13881747738923877,0.024142169980737177
587,seks   seks   to   to   nittiåtte   tre hundre og tjueni, sex sex två två nittioåtta trehundratjugonio,7.75,0.13881747738923877,0.01791193256635339
588,O P P S I G E L S E N E, O P P S I G E L S E N E,8.7509375,0.13881747738923877,0.01586315493502711
589,ved ved ved, V V V,3.75,0.13881747738923877,0.037017993970463674
590,Et mindre antall lamper gir et sannere lys.\Punktum," Ett mindre antal lampor ger ett sannare ljus, punktum.",5.5,0.13881747738923877,0.02523954134349796
591,Bytt til utskriftsoppsettvisning, Byt till utskriftsuppsättning.,4.0,0.13881747738923877,0.034704369347309694
592,Det betyr at store skogresursser fortsatt er under oppbygging.\Punktum," Det betyder att stora skogsresurser fortsatt är under uppbyggning, punktum.",6.75,0.15123214205959812,0.02240476178660713
593,Den høygravide arbeiderpartipolitikeren står for det hun gjør., Den höggravida arbetarpartipolitikern står för det hon gör.,6.25,0.15123214205959812,0.0241971427295357
594,Hvordan de forskjellige elementene i pakken skal prises og fordeles har de overhodet ikke snakket om.\Punktum, Hur de skilda elementen i packen ska prisas och fördelas har de överhuvudtaget inte pratat om. Punktum.,9.25,0.15123214205959812,0.016349420763199795
595,Det var godt å høre at ingen var skadet., Det var gott att höra att ingen var skadad.,5.25,0.15123214205959812,0.02880612229706631
596,Vi har ingen etikk som fremmer naturrespekten og regulerer vår utnyttelse av naturen., Vi har ingen etik som främjar naturrespekten och reglerar vår utnyttjande av naturen.,5.5,0.15123214205959812,0.02749675310174511
597,Vi anså på forhånd de tre lagene for nokså jevnbyrdige., Vi ansåg på förhand de tre lagarna får en också jämbördig.,4.5,0.15123214205959812,0.03360714267991069
598,"De fleste polske bønder er ikke forsikret, noe som gjør denne tragedien enda større."," De flesta polska bönder är inte försäkrade, något som gör denna tragedi ännu större.",7.5,0.15123214205959812,0.020164285607946416
599,list opp retningsnummer, listupprättningsnummer,3.5,0.15123214205959812,0.043209183445599465
600,Herpesviruset som gir forkjølelsessår er svært utbredt., Herpesviruset som ger förkylning såras svårt utbrett.,5.5,0.15123214205959812,0.02749675310174511
601,Økt avstand mellom stolradene vil likevel sørge for at sikten blir betydelig bedre enn nå.\Punktum, Högt avstånd mellan storraderna vill likväl sörja för att sikten blir betydligt bättre än nu. Punkten.,6.25,0.15123214205959812,0.0241971427295357
602,"Alle rapporter har vist en noe laber julehandel tidlig i desember, men så eksploderte det sist uke."," Alla rapporter har visat om några labor i jordhandeln tidigare i december, men så exploderade det sista i veckan.",8.25,0.15123214205959812,0.018331168734496743
603,En linje opp, Elingeopp,2.5,0.15123214205959812,0.060492856823839244
604,hodet hodet hodet, Hoda Hoda Hoda,3.75,0.15123214205959812,0.04032857121589283
605,Molly Berland, Molly Berland,3.75,0.15123214205959812,0.04032857121589283
606,Sosialdepartementet ville opprinnelig at servitørene skulle rive flaskene og glassene vekk fra bordene umiddelbart etter skjenketidens utløp., Socialdepartementet ville upprinneligen att servitörerna skulle riva flaskorna och glassen väck från bordet omedelbart efter skänketidens utlopp.,9.5,0.15123214205959812,0.015919172848378748
607,Spesielt viktig var det å unngå de mange forferdelige ulykker som rammet skipstrafikk og kystfiskere på grunn av overraskende vær., Speciellt viktigt var det att undgå de många förfärliga olyckor som har rånat skeppstrafik och skyddsfiskare på grund av överraskande väder.,9.25,0.15123214205959812,0.016349420763199795
608,Kaoset førte til at de av vinnerne som faktisk var tilstede ikke utstrålte noen nevneverdig entusiasme., Kaoset förde till att de av vinnarna som faktiskt var på plats inte utstrålade någon nämnvärd entusiasm.,8.25,0.12646515283267945,0.015329109434264175
609,Mye utforsking må også til om man vil finne de mange hemmelighetene på banene.\Punktum," Mycket utforskning måste också till om man vill finna de många hemligheterna på banorna, punkten.",7.25,0.12646515283267945,0.017443469356231648
610,D I R I G E N T E N, D I R I G E R A N,8.0,0.12646515283267945,0.01580814410408493
611,tid tid tid, tid tid tid,3.5,0.12646515283267945,0.03613290080933699
612,syttiseks tusen to hundre og nitten, sjuttiosex tusen tvåhundranitton,4.2509375,0.12646515283267945,0.029749944061205194
613,Seminaret skal fremme norsk reiseliv og fiskeeksport., Seminariet skall framme norsk reseliv och fiskeexport.,5.25,0.12646515283267945,0.02408860053955799
614,J E G E R, jod E G E R,5.5,0.12646515283267945,0.022993664151396264
615,"I vinter har han måttet ty til rulleski for å få trent, fordi det har vært så lite snø."," I vinter har han mått ett tyg till rullarskid för att få träna, för det har varit så lite snö.",6.25,0.12646515283267945,0.020234424453228712
616,Det betyr at den har over halve byens befolkning med seg.\Punktum," Det betyder att den har överhuvudtaget byns befolkning med sig, punktum.",7.25,0.12646515283267945,0.017443469356231648
617,avfyr raketter, av fyrraketter,3.5,0.12646515283267945,0.03613290080933699
618,R E G J E R I N G S S K I F T E, R E G J E R I N G S S K I F T E,9.75,0.12646515283267945,0.012970784905915841
619,Følelsen av å sitte fast i klisteret har nok meldt seg i tunge stunder.\Punktum, Känslan av att sitta fast i klistret har nog mält sig i tunga stunder. Punktum.,7.5,0.12646515283267945,0.016862020377690592
620,Flytt til niende ord i avsnitt åttien, Flytt till nionde ord i avsnitt åttioett.,5.75,0.12646515283267945,0.021993939623074686
621,K I N O E N, K I N O Ä N,4.0,0.12646515283267945,0.03161628820816986
622,"De ser et sammenfall av hudfarve, dårlig økonomi og bosted som på lengre sikt vil være eksplosiv."," De ser ett sammanfall av hudfärg, dålig ekonomi och bostäder som på längre sikt vill vara explosiva.",8.25,0.12646515283267945,0.015329109434264175
623,I D E N T I F I S E R E S, I D E N T I F I S E R E S,7.0,0.12646515283267945,0.018066450404668494
624,barnslig barnslig barnslig," Barnslig, barnslig barnslig",4.0,0.14075385278556496,0.03518846319639124
625,"De kan gi tillatelse til fylkesmannen, som fordeler tillatelsen når det behøves."," Det kan ge tillåtelse till fölkesmannen, som fördelar tillåtelsen när det behövs.",7.25,0.14075385278556496,0.019414324522146892
626,Tankevekkende nok later det til at vold har vært gjenstand for folkeforlystelse til alle tider., Tankeverken är nog latade till att våld har varit gänslan för folkförlustelser till alla tider.,6.5,0.14075385278556496,0.021654438890086915
627,Jeg sender ofte en tanke til dem av oss som ikke kan følge selv de enkleste av rådene., Jag sänder ofta en tanke till dem av oss som inte kan följa själva de enklaste råden.,6.0,0.14075385278556496,0.023458975464260828
628,syttien tusen fem hundre og tjuetre, sjuttioett tusen femhundratjugotre,4.2509375,0.14075385278556496,0.03311124964447606
629,sving babord, Svingbarbor,2.75,0.14075385278556496,0.05118321919475089
630,P R E T O R I A, P R E T O R I A,5.5,0.14075385278556496,0.025591609597375446
631,K O N S T R U K T I V E, K O N S T R U K T I V Ä,8.0,0.14075385278556496,0.01759423159819562
632,Vask produktene før bruk og fortær den uten frykt.," Vask produkterna, för bruk och förtär den utan frukt.",4.5,0.14075385278556496,0.03127863395234777
633,tre   åtte   fire   fem   førtiåtte   åtte hundre og sekstien, tre åtta fyra fem fyrtioåtta åttahundrasextioett,6.25,0.14075385278556496,0.022520616445690395
634,T U R E N E, T U R E N E,3.25,0.14075385278556496,0.04330887778017383
635,Senere ble det funnet en støvel som tilhørte den ene tyskeren.\Punktum," Senare blev det funnet en stövel som tillhörde den ene tysken, punktum.",6.25,0.14075385278556496,0.022520616445690395
636,Y T E L S E N E, Y T E L S E N Ä,5.5,0.14075385278556496,0.025591609597375446
637,trettitre tusen ni hundre og nitten, trettiotre tusen niohundranitton,5.0,0.14075385278556496,0.028150770557112993
638,Svarer du riktig på disse spørsmålene kan du bli den heldige vinner av to billetter., Svarar du riktigt på desse spörsmålen kan du bli den lyckliga vinnaren av två biljetter.,7.5,0.14075385278556496,0.018767180371408662
639,"Disse fremmedkulturelle er ikke innvandrere i vanlig forstand, de har flyktet for livet fra en etnisk utrenskning."," Dessa främmande kulturella är icke invandrare i vanliga förhållanden, de har flykt ut för livet från en etnisk utrenskning.",8.0,0.14075385278556496,0.01759423159819562
640,"Han var rett og slett en mann som sa ifra, fordi han ifølge sin samvittighet syntes han burde nettopp det."," Han var rätt och slätt en man som sade ifrån, för de han i följd av sin visshet tycktes börja precis uppe vid det.",6.75,0.1331481605884619,0.019725653420512874
641,Stemningen var like nedtrykt som under flykatastrofen for nesten nøyaktig ett år siden., Stämningen var lika nedtryckt som under flygkatastrofen för nästan ett år sedan.,5.75,0.1331481605884619,0.023156201841471637
642,Gå elleve sider opp, gå elva sidor upp,3.25,0.1331481605884619,0.04096866479644982
643,Det er trolig lettere å være allsidig på landet., Det är troligen lättare att vara allsidig på landet.,4.75,0.1331481605884619,0.028031191702834087
644,"Det vi kan vite sikkert, er at de gamle vennene savnes når de blir borte.", Det vi kan veta säkert är att de gamla vännerna saknas när de blir borta.,6.75,0.1331481605884619,0.019725653420512874
645,Det har blitt noe lenger tid i denne saken., Det har blitt något längre tid i denne saken.,5.5,0.1331481605884619,0.024208756470629436
646,John Eide, Jon Aide,3.75,0.1331481605884619,0.035506176156923176
647,Stien, Sten,2.25,0.1331481605884619,0.059176960261538625
648,B A K K E R, B A K K E R,5.0,0.1331481605884619,0.02662963211769238
649,Arbeidet ble morsommere jo flere referanser jeg fikk., Arbetet blev morsommare ju flera referenser jag fick.,6.0,0.1331481605884619,0.022191360098076984
650,Tilhengerne av begge syn vil si seg enige i det.," Tillhängarna har bägge syn, vill se sig ner i det.",4.0,0.1331481605884619,0.033287040147115476
651,mistet mistet mistet," mistet, mistet mistet",4.75,0.1331481605884619,0.028031191702834087
652,Det de ønsker er mer tid., det de önskar än mer tid.,4.2509375,0.1331481605884619,0.031322069681914144
653,Kursiver det første ordet i tredje avsnitt, Kurser värd det första ordet i tredje avsnittet.,4.0,0.1331481605884619,0.033287040147115476
654,L O C K O U T, L O C K O U T,6.5,0.1331481605884619,0.02048433239822491
655,gå til, gå till,3.0,0.1331481605884619,0.04438272019615397
656,"Reker er det massevis av, og selges til langt utpå ettermiddagen.", Räkor är det massvis av och säljs till långt ut på eftermiddagen.,6.25,0.14832981186918914,0.023732769899070263
657,Stor forbokstav på første ord i tredje avsnitt, Stor formbokstav på första ord i tredje avsnitt.,4.2509375,0.14832981186918914,0.034893435123237906
658,trettien tusen seks hundre og tjueen, trettioett tusen sexhundratjugoett,4.5,0.14832981186918914,0.03296218041537537
659,O V E R V E I E R, O V E R V Ä I E R,5.5,0.14832981186918914,0.026969056703488935
660,"Appelsin, banan, eple og druer er hovedingredienser i en velsmakende fruktsalat som serveres på en populær restaurant i byen."," Apelsin, banan, äpple och druvor är huvudingredienser i en välsmakande fruktsallad som serveras på en populär restaurang i byn.",10.0,0.14832981186918914,0.014832981186918915
